"External ID","Nome","Categoria","Costo","Prezzo di Vendita","Quantità in possesso","Quantità prevista","Riferimento interno","Sequenza","Tipo Prodotto","Unità di misura"
"__export__.product_template_3767_a8ded716","Connector, Pin Header, 5x2, 10pos, 1.27mm, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","L-3-5","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3769_7c3202fc","Connector, Pin Header, 6x1, 2.54mm, AMP-TE, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","I-9-3","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_680","Connector, Pin Header, Angled Box Lever, 10x2, 2mm, 62502022121, WE, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","D-9-1","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2726_242e7094","Connector, Pin Header, Box, 10x2, 1.27mm, SHF-110-01-L-D-TH, SAMTEC, THD -$","__export__.product_category_3","0.0","1.0","0.0","0.0","L-7-1","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2979_55887d1b","Connector, Pin Header, Box, 5x2, 2.54mm, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","S-7-3","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3051_5861d792","Connector, Pin Header, Box, 8x2, 2mm, 62501621621, WE, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","L-2-1","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3388_c991dace","Connector, Pin Header, Box, 8x2, 2mm, 62502021621, WE, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","L-2-1","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3356_9e78c148","Connector, Pin Header, Double Row, 2.54mm, H=20.0mm, THD -#D","__export__.product_category_3","0.0","1.0","0.0","0.0","H-7-5","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2923_7d89ca5b","Connector, Pin Header, Double Row, 2mm, H=8mm, THD -#D","__export__.product_category_3","0.0","1.0","0.0","0.0","B-5-1","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3804_1cd0936c","Connector, Pin Header, Double Row, 2mm, Stacked, THD -#D","__export__.product_category_3","0.0","1.0","0.0","0.0","B-5-1","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_2336_02fba05d","Connector, Pin Header, Double Row, Various, 2.54mm, H=Various, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","L-3-1","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2335_58fa4e62","Connector, Pin Header, Double Row, Various, 2.54mm, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","L-2-4","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2331_adc56e67","Connector, Pin Header, Double Row, Various, 2mm, H=Various, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","L-2-2","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2333_1c3f9b1f","Connector, Pin Header, Single Row, 2mm, H=4mm, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","L-2-3","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2936_4e8493b2","Connector, Pin Header, Single Row, Various, 2.54mm, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","I-9-3","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3132_6cdcca60","Connector, Pin Header, Stacked, 40x2, 2.54mm, LE210280-R, Amtek, H=6.5/10.0/3.0mm, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","I-10","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2419_2f3ca43a","Connector, Pin Header, Stacked, 40x2, 2.54mm, LE212280-R, Amtek, H=6.5/12.5/3.0mm, THD -%","__export__.product_category_9","0.0","1.0","0.0","0.0","G-9-2","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2998_4910e674","Connector, Pin Header, Vertical, 20x4, 1mm, SMD -$","__export__.product_category_3","0.0","1.0","0.0","0.0","L-4-5","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2996_1810f919","Connector, Pin Header, Vertical, 50x4, 1mm, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","L-4-5","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3370_0422a7eb","Connector, Pin Header, Vertical Box Lever, 10x2, 2.54mm, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","P-12-1","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_690","Connector, Pin Header, Vertical Box Lever, 10x2, 2mm, 62502022021, WE, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","D-9-2","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3127_6132d787","Connector, Pin Header, Vertical Box Lever, 17x2, 2.54mm, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","P-12-1","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2190_40ca3f68","Connector, Pin Header, WURTH ELEKTRONIK, 61031021121, 2.54mm, 2x10, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2116_a13671cf","Connector, Pin-Pin, Dual, Header, 2.54mm, TSW-106-08-G-D, Samtec, 6x2, H=13,46 (5,08mm + 5,94mm), THD","__export__.product_category_9","0.0","1.0","0.0","0.0","Prod","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_671","Connector, Pin-Pin Header, Dual, 2.54mm, TSW-106-08-G-D, Samtec, 6x2, H=13,46 (5,08mm + 5,94mm), THD","__export__.product_category_3","0.6","0.0","0.0","0.0","A-9-2","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2192_16b96233","Connector, Plug, DIN41612, 96Way, V42254-B1200-C960, TE CONNECTIVITY , THD","__export__.product_category_9","0.0","1.0","0.0","0.0","Prod","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2038_ef220d64","Connector, Plug, DIN, 8Way, SV80, LUMBERG, Cable","__export__.product_category_3","0.0","1.0","0.0","0.0","G-10","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2051_06354f3d","Connector, Plug, Straight, BNC, Coaxial, 50ohm, 1-1337488-0, TE CONNECTIVITY, Cable, Panel, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","N-9-2","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3110_9b8d0f03","Connector, RCA, Male -$","__export__.product_category_3","0.0","1.0","0.0","0.0","P-11-2","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2995_92d838e8","Connector, Ribbon Cable, Assembled, Socket-to-Socket, 10x2, 2.00MM, TCSD-10-D-08.00-01-N, Samtec, Cable","__export__.product_category_3","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1763_7d1c26f3","Connector, RJ45, Plastic, 5556416-1, TE CONNECTIVITY, Vertical, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","N-7-4","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_729","Connector, RJ45, Plastic, 615008138021, WE, Vertical, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2065_8b464dcc","Connector, RJ45, Plug, 300168, Bomar Interconnect, Cable","__export__.product_category_3","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3091_fd97899f","Connector, RJ45, Plug, Crimp, cable","__export__.product_category_3","0.0","1.0","0.0","0.0","P-7-3","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_728","Connector, RJ45, Shielded, 615008138221, WE,  Vertical, THD -$","__export__.product_category_3","0.0","1.0","0.0","0.0","N-7-3","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3665_867407b2","Connector, RJ45, Shielded, 7498210002, WE, Horizontal, SMD -$","__export__.product_category_3","0.0","1.0","0.0","0.0","H-9-3","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2238_a8623271","Connector, RJ45, Shielded, Dual, 615016137721, WE, Horizontal, THD","__export__.product_category_9","0.0","1.0","0.0","0.0","Prod","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2270_5a216ffb","Connector, RJ45, Shielded, Dual, 615016137721, WE, Horizontal, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","F-9-2","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3663_a05f60cb","Connector, RJ45, Shielded, PCB Edge, 7498210003, WE, Horizontal, SMD -$","__export__.product_category_3","0.0","1.0","0.0","0.0","H-9-3","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3664_667af2fd","Connector, RJ45, Shielded, PCB Edge, 7498210220A, WE, Horizontal, SMD -$","__export__.product_category_3","0.0","1.0","0.0","0.0","H-9-3","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2108_7dffd1be","Connector, SD host, TSD-09MHF0061, SMD","__export__.product_category_9","0.0","1.0","0.0","0.0","Prod","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_51","Connector, SD host, TSD-09MHF0061, SMD -$","__export__.product_category_3","0.8999999999999999","1.0","0.0","0.0","D-9-3","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2088_c225334a","Connector, SMA, Plug, Pin Male, ACX1919, Amphenol Connex, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2925_601182e3","Connector, Smart Card, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","F-9-3","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3765_81d2d0a6","Connector, Socket, 10x2, 20pos, 1.27mm, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","L-3-5","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3766_1aac9753","Connector, Socket, 4x2, 8pos, 1.27mm, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","L-3-5","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_3764_46fa1ba1","Connector, Socket,  8x2, 16pos, 1.27mm, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","L-3-5","1","Prodotto immagazzinabile","uom.product_uom_unit"
"__export__.product_template_2037_8824ca44","Connector, Socket, DIN, 8Way, KFV 80, LUMBERG, Panel","__export__.product_category_3","0.0","1.0","0.0","0.0","G-10","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3385_f8e99d30","Connector, Socket Header, 10x1, 2.54mm, H=8.5mm, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","I-9-2","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3389_4dc89f26"," Connector, Socket Header, 10x2, 2mm, H=6, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","L-1-5","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2989_3dcdea20","Connector, Socket Header, 26pin, 13x2, 2.54mm, 61002621821, WE, H=7.5mm, W=5.08mm, SMD","__export__.product_category_9","0.0","1.0","0.0","0.0","L-9-3","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2388_af26126f","Connector, Socket Header, 26pin, 13x2, 2.54mm, 61002621821, WE, H=7.5mm, W=5.08mm, SMD","__export__.product_category_9","0.0","1.0","0.0","0.0","Prod","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3386_8408089c","Connector, Socket Header, 26x2, 2.54mm, H=8.5mm, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","I-9-2","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3411_3127e0a8","Connector, Socket Header, 3x1, 2.54mm, H=8.5mm, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","I-9-2","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_734","Connector, Socket Header, 5x2, 2.54mm,  61301021821, WE, H=8.5mm, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","B-9-1","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2935_3bec8b6e","Connector, Socket Header, 6x1, 2.54mm, H=8.5mm, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","I-9-2","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_678","Connector, Socket Header, 6x2, 2.54mm, 610012243021, WE, H=3.80mm, W=5.08mm, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","C-9-3","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2120_176572fd","Connector, Socket Header, 6x2, 2.54mm, 610012243021, WE, H=3.80mm, W=5.08mm, SMD","__export__.product_category_9","0.0","1.0","0.0","0.0","Prod","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2337_c12d3328","Connector, Socket Header, 6x2, 2.54mm, 61301221821, WE, H=8.5mm, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","B-9-1","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_677","Connector, Socket Header, 6x2, 2.54mm, 61301221821, WE, H=8.5mm, W=5.08mm, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3384_d96c72fd","Connector, Socket Header, 8x1, 2.54mm, H=8.5mm, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","I-9-2","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_727","Connector, Socket Header, 8x2, 2.54mm, 61301621821, WE, H=8.5mm, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","B-9-2","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3387_b7f105f3","Connector, Socket Header, 8x2, 2.54mm, H=8.5mm, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","I-9-2","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2182_f61138a5","Connector, Socket Header, 8x2, 2.54mm, SSM-104-L-DV, Samtec, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3410_1c702fc6","Connector, Socket Header, Angled, 3x1, 2.54mm, H=8.5mm, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","I-9-2","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2334_af18c2f1"," Connector, Socket Header, Double Row, Various, 2.54mm, H=Various, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","L-2-5","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2330_c74e1bcd","Connector, Socket Header, Double Row, Various, 2mm, H=Various, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","L-1-5","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1731_d651bfe6","Connector, Socket, TCSD-10-01-N, Samtec, 2mm, 10x2, IDC","__export__.product_category_3","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2924_722f2c21","Connectors, Pogo Pins","__export__.product_category_3","0.0","1.0","0.0","0.0","E-9-3","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2994_6ee70938","Connector, Spring Loaded, 20x2, 1.27mm, 855-22-040-10-001101, THD -$","__export__.product_category_3","0.0","1.0","0.0","0.0","Q-2-4","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2962_731dc1f8","Connector, Spring Loaded, HDR, 2X14POS, 1.27mm, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2961_30b9b9eb","Connector, Spring Loaded, HDR, 2x20, 1.27mm, SMD -$","__export__.product_category_3","0.0","1.0","0.0","0.0","Q-2-4","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_3004_80d0f975","Connector, Spring Loaded Header, 20pos, 1.27mm, 854-22-020-30-001101, MILL-MAX, SMD","__export__.product_category_3","0.0","1.0","0.0","0.0","O-12-1","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2199_2dac0830"," Connector, Terminal Block, 3.5mm, 10p, horizontal, Flange, DMC 1,5/10-G1F-3,5-LR P20THR, PHOENIX CONTACT, THD ","__export__.product_category_9","0.0","1.0","0.0","0.0","Prod","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2454_9880a36d"," Connector, Terminal Block, End Plate, 236-100, Wago, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","M-5-5","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2209_9e85c034","Connector, Terminal Block,  Header, 10 pos, 3.5mm, 8A, DMC 1,5/10-G1-3,5 P20THR, PHOENIX CONTACT, THD -$","__export__.product_category_3","0.0","1.0","0.0","0.0","M-2-1","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2213_7982aed5","Connector, Terminal Block, Header, Pluggable, 3.5mm, 10p, 16AWG-24AWG, DFMC 1,5/10-ST-3,5, PHOENIX CONTACT, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_2218_6da62c0a","Connector, Terminal Block, Header, Pluggable, 3.5mm, 2p,  691361100002, WE, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
"__export__.product_template_1856_3cc5686c","Connector, Terminal Block, Header, Pluggable, 5.08mm, 2p, vertical, THD","__export__.product_category_3","0.0","1.0","0.0","0.0","","1","Consumabile","uom.product_uom_unit"
